time,temperature,min_temperature,max_temperature,precipitation,snow,wind_direction,wind_speed,wind_gust,pressure,sunshine,city
2024-10-02,10.7,9.2,12.3,2.8,,25.0,5.5,16.7,1008.2,,Prague
2024-10-03,10.3,8.6,12.4,3.0,,340.0,7.6,18.5,1013.6,,Prague
2024-10-04,9.9,8.6,10.9,0.0,,352.0,8.9,24.1,1015.8,,Prague
2024-10-05,9.1,7.5,10.2,5.8,,347.0,8.0,20.4,1017.3,,Prague
2024-10-06,8.9,6.3,14.1,0.5,,358.0,4.2,11.1,1014.4,,Prague
2024-10-07,11.1,4.1,18.0,0.0,,157.0,4.6,13.0,1010.2,,Prague
2024-10-08,14.1,9.4,19.5,0.0,,107.0,5.4,14.8,1005.2,,Prague
2024-10-09,15.8,12.6,20.9,1.8,,212.0,8.4,18.5,1000.2,,Prague
2024-10-10,14.3,12.1,20.9,0.0,,209.0,10.0,29.6,996.8,,Prague
2024-10-11,9.6,5.4,12.7,3.1,,295.0,5.7,20.4,1014.0,,Prague
2024-10-12,8.6,2.9,12.7,5.1,,149.0,5.7,20.4,1019.5,,Prague
2024-10-13,10.7,7.9,14.3,0.0,,239.0,12.7,35.2,1013.0,,Prague
2024-10-14,9.2,4.8,13.8,0.0,,222.0,6.5,18.5,1019.9,,Prague
2024-10-15,8.3,4.5,13.3,2.5,,10.0,5.1,14.8,1023.8,,Prague
2024-10-16,8.8,2.5,15.7,0.0,,85.0,10.3,31.5,1023.8,,Prague
2024-10-17,11.3,6.9,16.4,0.0,,94.0,8.9,20.4,1020.2,,Prague
2024-10-18,13.2,11.4,17.6,0.0,,102.0,8.9,22.2,1017.6,,Prague
2024-10-19,11.4,7.3,16.4,0.0,,110.0,5.8,16.7,1020.6,,Prague
2024-10-20,10.6,4.9,17.5,0.0,,105.0,5.1,13.0,1025.4,,Prague
2024-10-21,11.5,7.2,17.3,0.0,,143.0,5.3,13.0,1028.1,,Prague
2024-10-22,10.9,5.2,16.6,0.0,,204.0,5.1,14.8,1028.0,,Prague
2024-10-23,11.1,7.5,14.3,0.8,,14.0,5.6,14.8,1034.9,,Prague
2024-10-24,11.7,6.8,18.7,0.0,,81.0,7.2,22.2,1030.4,,Prague
2024-10-25,9.8,4.9,12.1,0.0,,163.0,3.8,13.0,1024.6,,Prague
2024-10-26,12.1,10.0,14.5,0.0,,134.0,3.7,13.0,1022.8,,Prague
2024-10-27,12.3,11.4,13.8,0.0,,211.0,4.8,13.0,1021.5,,Prague
2024-10-28,14.1,10.5,20.9,0.0,,224.0,6.7,16.7,1026.2,,Prague
2024-10-29,13.3,10.5,19.4,0.0,,232.0,5.6,14.8,1026.2,,Prague
2024-10-30,12.7,9.1,16.0,0.0,,249.0,5.1,14.8,1026.8,,Prague
2024-10-31,11.3,8.4,13.3,0.0,,250.0,4.8,13.0,1027.8,,Prague
2024-11-01,10.1,7.5,15.7,0.0,,233.0,7.2,16.7,1024.4,,Prague
2024-11-02,8.1,2.7,12.8,0.0,,318.0,6.7,18.5,1029.5,,Prague
2024-11-03,3.0,-0.4,9.7,0.3,,250.0,3.6,11.1,1032.8,,Prague
2024-11-04,3.3,0.2,6.6,0.0,,197.0,4.2,11.1,1032.0,,Prague
2024-11-05,3.9,-0.2,8.9,0.0,,125.0,3.9,11.1,1029.7,,Prague
2024-11-06,4.9,2.4,5.7,0.0,,198.0,3.7,11.1,1031.5,,Prague
2024-11-07,5.6,4.9,6.6,0.3,,25.0,4.3,13.0,1033.9,,Prague
2024-11-08,4.2,0.9,8.2,0.0,,76.0,6.5,18.5,1031.6,,Prague
2024-11-09,1.7,-0.8,7.4,0.0,,244.0,4.1,11.1,1029.9,,Prague
2024-11-10,-0.2,-1.5,1.1,0.0,,222.0,4.3,11.1,1030.0,,Prague
2024-11-11,0.7,-0.9,2.2,0.0,,188.0,4.4,11.1,1030.5,,Prague
2024-11-12,0.9,-0.1,1.8,0.0,,40.0,4.8,13.0,1031.7,,Prague
2024-11-13,1.9,0.8,3.0,0.3,,284.0,4.2,11.1,1030.8,,Prague
2024-11-14,3.9,0.7,5.8,2.8,,232.0,8.6,20.4,1026.4,,Prague
2024-11-15,6.6,5.3,8.3,0.3,,251.0,7.1,16.7,1026.1,,Prague
2024-11-16,5.1,1.8,7.5,0.0,,212.0,6.5,16.7,1021.8,,Prague
2024-11-17,5.2,1.6,8.2,0.0,,235.0,13.1,31.5,1012.2,,Prague
2024-11-18,4.9,3.2,6.3,1.3,,240.0,12.0,33.3,1010.7,,Prague
2024-11-19,7.3,3.3,10.9,1.2,,205.0,14.0,38.9,1000.7,,Prague
2024-11-20,3.6,1.4,10.4,7.3,,269.0,12.4,29.6,997.2,,Prague
2024-11-21,1.5,-0.1,2.6,0.4,,225.0,10.6,25.9,1000.2,,Prague
2024-11-22,0.2,-2.6,3.0,0.0,,248.0,10.5,25.9,1002.1,,Prague
2024-11-23,1.8,0.3,4.5,0.0,10.0,235.0,12.1,29.6,1020.7,,Prague
2024-11-24,6.3,1.1,11.0,0.3,,180.0,8.6,22.2,1020.7,,Prague
2024-11-25,4.9,0.7,11.9,0.0,,133.0,6.3,20.4,1018.3,,Prague
2024-11-26,5.1,0.9,8.6,0.0,,211.0,5.7,13.0,1020.4,,Prague
2024-11-27,4.8,0.2,9.1,1.5,,188.0,6.7,18.5,1023.2,,Prague
2024-11-28,7.0,3.4,10.0,0.0,,241.0,15.2,37.0,1017.8,,Prague
2024-11-29,4.3,-0.4,5.5,0.6,,312.0,12.8,33.3,1031.3,,Prague
2024-11-30,1.8,-0.9,5.9,0.0,,348.0,4.2,13.0,1035.3,,Prague
2024-12-01,-0.6,-1.9,0.6,0.0,,123.0,4.0,13.0,1029.5,,Prague
2024-12-02,0.3,-1.3,2.0,0.0,,180.0,5.3,13.0,1022.4,,Prague
2024-12-03,3.0,0.8,5.0,7.3,,222.0,5.9,14.8,1018.4,,Prague
2024-12-04,2.8,1.9,4.5,1.3,,241.0,7.0,18.5,1024.6,,Prague
2024-12-05,2.3,0.9,5.2,0.0,,213.0,7.6,16.7,1025.8,,Prague
2024-12-06,4.1,0.6,6.3,3.3,,206.0,11.4,27.8,1009.0,,Prague
2024-12-07,5.1,3.5,6.0,9.4,,199.0,9.0,20.4,1009.2,,Prague
2024-12-08,3.4,2.4,4.0,1.3,,82.0,6.5,16.7,1009.6,,Prague
2024-12-09,1.4,1.0,2.2,0.0,,1.0,7.6,16.7,1019.8,,Prague
2024-12-10,1.1,0.6,1.7,,,9.0,7.8,16.7,1027.4,,Prague
2024-12-11,0.8,-0.3,1.3,3.0,10.0,26.0,5.3,14.8,1032.0,,Prague
2024-12-12,0.3,-0.3,0.9,0.0,,83.0,4.7,13.0,1032.7,,Prague
2024-12-13,-0.4,-1.0,0.2,0.0,10.0,108.0,6.8,16.7,1030.1,,Prague
2024-12-14,0.8,-0.2,2.6,0.3,,228.0,9.2,24.1,1020.7,,Prague
2024-12-15,3.2,1.1,4.8,0.0,,255.0,14.8,35.2,1023.8,,Prague
2024-12-16,7.4,3.0,9.0,1.5,,251.0,16.8,42.6,1028.1,,Prague
2024-12-17,7.4,5.8,9.0,0.0,,248.0,11.0,24.1,1028.2,,Prague
2024-12-18,5.9,2.2,9.6,0.0,,204.0,9.0,22.2,1021.2,,Prague
2024-12-19,9.6,7.0,12.3,0.0,,210.0,11.1,25.9,1005.4,,Prague
2024-12-20,4.3,2.0,6.0,0.8,,275.0,12.4,27.8,1014.7,,Prague
2024-12-21,3.3,0.7,5.2,0.0,,230.0,13.1,29.6,1019.0,,Prague
2024-12-22,5.3,1.6,7.4,0.3,,226.0,14.0,35.2,1002.0,,Prague
2024-12-23,2.1,0.4,3.9,2.3,,243.0,9.7,20.4,1009.4,,Prague
2024-12-24,2.5,0.7,3.7,0.0,,286.0,8.2,20.4,1024.7,,Prague
2024-12-25,1.2,-2.0,5.0,0.0,,226.0,4.9,14.8,1037.1,,Prague
2024-12-26,-2.2,-5.1,3.5,0.0,,248.0,3.7,11.1,1040.3,,Prague
2024-12-27,-3.6,-4.8,-2.3,0.0,,109.0,3.1,9.3,1038.0,,Prague
2024-12-28,-3.7,-4.9,-1.5,0.0,,216.0,3.7,11.1,1033.1,,Prague
2024-12-29,-3.7,-4.7,-1.1,0.0,,264.0,4.0,11.1,1030.1,,Prague
2024-12-30,-1.4,-4.7,2.4,0.0,,232.0,5.7,14.8,1031.6,,Prague
2024-12-31,-3.7,-7.2,2.3,0.0,,195.0,6.0,14.8,1030.3,,Prague
2025-01-01,3.6,-1.5,9.9,0.0,,219.0,13.9,38.9,1021.4,,Prague
2025-01-02,5.8,-0.1,10.4,6.7,,260.0,13.1,44.5,1011.8,,Prague
2025-01-03,0.5,-1.1,2.5,4.8,10.0,250.0,12.7,31.5,1016.1,,Prague
2025-01-04,-1.2,-3.1,1.3,0.5,10.0,235.0,8.3,27.8,1020.8,,Prague
2025-01-05,-2.2,-4.1,1.0,6.9,,134.0,5.8,13.0,1009.2,,Prague
2025-01-06,2.9,-0.2,5.8,5.1,20.0,167.0,7.1,18.5,999.7,,Prague
2025-01-07,4.1,2.0,6.5,0.0,,212.0,12.1,27.8,1004.9,,Prague
2025-01-08,2.8,1.5,4.1,1.8,,206.0,10.3,24.1,1007.0,,Prague
2025-01-09,6.6,1.3,12.5,1.0,,196.0,11.1,40.8,1001.5,,Prague
2025-01-10,1.1,-0.4,2.5,3.6,10.0,261.0,14.4,38.9,1015.0,,Prague
2025-01-11,0.0,-0.5,1.1,0.2,,274.0,14.1,33.3,1019.8,,Prague
2025-01-12,-0.9,-1.6,0.3,1.5,10.0,302.0,13.9,29.6,1031.8,,Prague
2025-01-13,-2.1,-4.6,-0.5,0.0,10.0,320.0,6.4,18.5,1042.7,,Prague
2025-01-14,-2.8,-6.4,0.8,0.0,,195.0,5.5,14.8,1036.5,,Prague
2025-01-15,2.0,-0.7,4.3,2.0,10.0,281.0,7.2,16.7,1030.1,,Prague
2025-01-16,2.6,0.8,3.5,0.0,,268.0,3.8,11.1,1038.4,,Prague
2025-01-17,0.2,-0.9,0.7,0.0,,132.0,4.4,13.0,1040.4,,Prague
2025-01-18,-0.1,-1.3,1.7,0.0,,85.0,4.6,13.0,1036.1,,Prague
2025-01-19,-1.8,-2.4,0.7,0.0,10.0,62.0,4.9,13.0,1028.9,,Prague
2025-01-20,-2.0,-5.4,1.8,0.0,,120.0,5.1,13.0,1024.2,,Prague
2025-01-21,-1.9,-2.4,-1.1,0.0,,195.0,3.7,11.1,1021.4,,Prague
2025-01-22,-1.9,-3.8,-0.6,0.0,10.0,152.0,5.0,16.7,1016.6,,Prague
2025-01-23,1.7,-1.9,5.2,0.0,10.0,183.0,8.0,18.5,1010.4,,Prague
2025-01-24,4.8,1.9,7.6,0.0,,197.0,9.1,22.2,1013.9,,Prague
2025-01-25,6.8,3.3,12.1,0.3,,161.0,7.3,16.7,1012.7,,Prague
2025-01-26,5.2,3.4,9.0,0.0,,208.0,8.0,24.1,1011.3,,Prague
2025-01-27,6.0,2.6,9.3,0.0,,161.0,6.9,20.4,1004.9,,Prague
2025-01-28,5.1,4.4,5.9,0.2,,215.0,6.9,18.5,1001.1,,Prague
2025-01-29,5.4,2.7,9.3,0.8,,211.0,11.8,31.5,1008.4,,Prague
2025-01-30,3.2,-1.9,8.6,0.5,,198.0,4.7,11.1,1017.6,,Prague
2025-01-31,2.4,-0.8,4.3,1.2,,274.0,7.8,25.9,1026.6,,Prague
2025-02-01,0.0,-3.5,3.8,0.0,,261.0,4.5,14.8,1032.8,,Prague
2025-02-02,-1.2,-3.5,3.6,0.0,,133.0,3.8,11.1,1027.9,,Prague
2025-02-03,-1.9,-6.5,3.9,0.0,,187.0,4.1,13.0,1029.6,,Prague
2025-02-04,-1.7,-6.4,5.8,0.0,,202.0,4.6,13.0,1031.7,,Prague
2025-02-05,0.2,-6.1,5.8,0.0,,249.0,5.7,14.8,1036.9,,Prague
2025-02-06,2.3,1.0,4.2,0.0,,1.0,5.7,22.2,1040.1,,Prague
2025-02-07,2.0,0.7,4.2,0.0,,85.0,12.7,27.8,1033.1,,Prague
2025-02-08,1.8,-1.0,5.3,0.0,,100.0,8.4,18.5,1028.9,,Prague
2025-02-09,-0.1,-5.3,5.8,0.0,,89.0,4.5,13.0,1030.2,,Prague
2025-02-10,0.7,-4.0,6.3,0.0,,75.0,5.9,16.7,1029.5,,Prague
2025-02-11,1.4,-2.5,5.5,0.0,,81.0,9.3,22.2,1027.3,,Prague
2025-02-12,0.4,-0.2,1.4,0.0,30.0,95.0,7.3,18.5,1021.8,,Prague
2025-02-13,0.4,-1.5,2.2,10.4,51.0,37.0,4.8,13.0,1017.3,,Prague
2025-02-14,-1.8,-2.7,-0.8,5.1,41.0,317.0,7.8,22.2,1023.5,,Prague
2025-02-15,-1.9,-4.4,2.4,0.0,30.0,315.0,3.8,11.1,1026.0,,Prague
2025-02-16,-4.2,-7.8,-1.4,0.0,30.0,62.0,5.1,14.8,1023.7,,Prague
2025-02-17,-3.9,-6.9,0.8,0.0,30.0,54.0,4.9,14.8,1026.7,,Prague
2025-02-18,-4.4,-8.4,-0.3,0.0,20.0,26.0,4.4,13.0,1030.6,,Prague
2025-02-19,-4.6,-11.4,2.3,0.0,41.0,92.0,6.6,20.4,1032.8,,Prague
2025-02-20,-2.8,-9.8,3.3,0.0,,99.0,5.1,13.0,1031.6,,Prague
2025-02-21,2.4,-0.5,4.5,0.0,30.0,122.0,6.5,14.8,1029.5,,Prague
2025-02-22,1.9,-3.5,7.9,0.0,20.0,105.0,6.6,14.8,1026.4,,Prague
2025-02-23,2.9,-0.4,7.8,0.0,,160.0,4.2,13.0,1029.6,,Prague
2025-02-24,4.4,-2.6,13.4,0.0,10.0,185.0,4.8,11.1,1026.8,,Prague
2025-02-25,6.7,2.7,11.8,0.0,,122.0,6.0,13.0,1017.4,,Prague
2025-02-26,5.9,3.4,10.1,0.0,,204.0,7.5,20.4,1015.9,,Prague
2025-02-27,6.3,3.7,11.4,0.0,,242.0,7.8,18.5,1018.8,,Prague
2025-02-28,3.4,0.8,6.6,0.0,,261.0,6.7,16.7,1022.4,,Prague
2025-03-01,2.3,-0.2,4.0,0.3,10.0,301.0,6.5,18.5,1029.7,,Prague
2025-03-02,2.8,-0.9,8.0,0.0,,309.0,5.6,16.7,1033.6,,Prague
2025-03-03,2.5,-4.5,10.9,0.0,,284.0,4.3,11.1,1030.5,,Prague
2025-03-04,4.5,-2.7,13.8,0.0,,214.0,4.2,11.1,1028.1,,Prague
2025-03-05,5.5,-3.4,16.4,0.0,,179.0,4.8,13.0,1027.1,,Prague
2025-03-06,7.2,-2.0,17.9,0.0,,296.0,4.2,11.1,1023.7,,Prague
2025-03-07,7.2,-1.0,16.8,0.0,,344.0,4.5,13.0,1020.8,,Prague
2025-03-08,7.0,-0.3,14.6,0.0,,337.0,4.7,13.0,1016.3,,Prague
2025-03-09,8.6,-0.6,18.8,0.0,,7.0,4.2,13.0,1007.7,,Prague
2025-03-10,9.0,0.3,16.6,0.0,,290.0,5.5,18.5,1001.2,,Prague
2025-03-11,10.3,6.7,15.6,0.5,,237.0,8.3,20.4,1001.8,,Prague
2025-03-12,8.2,4.1,12.7,1.9,,90.0,5.9,18.5,998.2,,Prague
2025-03-13,3.3,1.8,6.8,7.8,,332.0,9.9,24.1,997.4,,Prague
2025-03-14,4.3,1.5,7.3,,,36.0,6.9,16.7,1006.2,,Prague
2025-03-15,4.2,1.9,6.9,,,38.0,10.7,25.9,1015.2,,Prague
2025-03-16,3.7,-2.0,9.0,0.0,,32.0,8.6,18.5,1019.6,,Prague
2025-03-17,1.1,-0.6,4.2,0.0,,358.0,8.2,20.4,1024.1,,Prague
2025-03-18,0.4,-7.1,7.7,0.0,,46.0,8.2,22.2,1030.0,,Prague
2025-03-19,4.2,-4.3,12.5,0.0,,73.0,8.3,22.2,1030.3,,Prague
2025-03-20,7.5,-2.4,15.7,0.0,,74.0,8.6,22.2,1028.0,,Prague
2025-03-21,10.3,0.8,18.3,0.0,,70.0,8.5,22.2,1024.2,,Prague
2025-03-22,10.3,4.3,15.6,0.0,,95.0,11.0,29.6,1012.0,,Prague
2025-03-23,8.7,6.6,11.7,0.0,,127.0,7.6,20.4,1006.5,,Prague
2025-03-24,9.4,4.5,13.7,1.5,,295.0,4.6,14.8,1011.8,,Prague
2025-03-25,10.0,5.3,16.3,0.0,,239.0,4.6,14.8,1017.5,,Prague
2025-03-26,6.9,4.2,9.1,0.0,,298.0,5.5,14.8,1019.7,,Prague
2025-03-27,8.2,4.7,12.4,0.0,,340.0,7.0,18.5,1020.6,,Prague
2025-03-28,7.2,-0.3,14.0,0.0,,20.0,4.9,14.8,1014.0,,Prague
2025-03-29,9.7,7.9,12.8,0.0,,308.0,9.9,31.5,1011.1,,Prague
2025-03-30,8.7,6.2,13.5,0.0,,284.0,12.2,35.2,1013.8,,Prague
2025-03-31,6.2,4.5,7.7,9.7,,313.0,11.8,29.6,1018.1,,Prague
2025-04-01,7.9,4.5,12.6,3.6,,3.0,10.6,24.1,1025.3,,Prague
2025-04-02,9.7,4.2,15.8,0.0,,29.0,7.7,25.9,1024.5,,Prague
2025-04-03,10.6,0.9,18.3,0.0,,39.0,5.9,16.7,1025.2,,Prague
2025-04-04,12.0,3.0,19.9,0.0,,340.0,4.2,13.0,1021.2,,Prague
2025-04-05,8.7,5.1,13.0,0.0,,317.0,11.9,37.0,1015.5,,Prague
2025-04-06,2.1,-1.6,5.8,0.0,,346.0,12.9,31.5,1024.4,,Prague
2025-04-07,5.0,0.4,8.8,0.0,,311.0,8.3,25.9,1025.3,,Prague
2025-04-08,7.4,3.1,12.7,0.0,,322.0,7.3,22.2,1026.3,,Prague
2025-04-09,7.8,2.0,12.9,0.0,,278.0,6.1,16.7,1023.2,,Prague
2025-04-10,8.9,6.4,12.6,0.0,,307.0,11.6,31.5,1023.3,,Prague
2025-04-11,9.7,2.8,15.5,0.0,,282.0,11.9,35.2,1017.7,,Prague
2025-04-12,13.4,7.6,18.7,0.0,,168.0,6.3,14.8,1015.2,,Prague
2025-04-13,14.6,5.6,20.5,0.0,,141.0,5.1,14.8,1009.1,,Prague
2025-04-14,17.1,11.3,22.7,0.0,,200.0,5.6,18.5,1010.0,,Prague
2025-04-15,15.3,12.1,18.5,0.0,,109.0,13.4,33.3,1003.1,,Prague
2025-04-16,17.6,8.9,24.9,0.0,,144.0,9.5,27.8,1007.6,,Prague
2025-04-17,19.5,14.8,24.2,,,125.0,14.1,38.9,1006.9,,Prague
2025-04-18,15.8,11.4,18.0,,,139.0,9.3,24.1,1009.3,,Prague
2025-04-19,12.8,8.9,16.5,,,203.0,7.1,18.5,1010.2,,Prague
2025-04-20,14.3,4.4,22.5,0.0,,320.0,7.1,18.5,1009.1,,Prague
2025-04-21,13.9,9.1,18.9,0.0,,347.0,8.1,22.2,1009.8,,Prague
2025-04-22,13.8,7.2,20.6,0.0,,285.0,6.9,18.5,1015.9,,Prague
2025-04-23,14.3,6.0,21.9,0.0,,354.0,5.5,18.5,1016.1,,Prague
2025-04-24,11.7,11.3,12.8,12.4,10.0,318.0,7.0,20.4,1012.7,,Prague
2025-04-25,10.1,9.1,11.0,15.3,,322.0,8.7,24.1,1016.2,,Prague
2025-04-26,10.8,5.7,17.0,10.7,,42.0,8.4,22.2,1022.3,,Prague
2025-04-27,10.6,2.5,16.9,0.0,,75.0,8.9,24.1,1026.2,,Prague
2025-04-28,12.8,2.4,21.3,0.0,,29.0,5.1,14.8,1026.1,,Prague
2025-04-29,14.6,5.3,22.6,0.0,,309.0,4.9,14.8,1025.0,,Prague
2025-04-30,15.8,7.0,23.8,0.0,,315.0,4.8,14.8,1023.4,,Prague
2025-05-01,16.9,8.6,23.9,0.0,,330.0,4.2,13.0,1021.1,,Prague
2025-05-02,19.7,11.5,27.0,0.0,,222.0,7.0,22.2,1016.3,,Prague
2025-05-03,18.1,12.0,24.7,2.3,,229.0,7.9,25.9,1009.7,,Prague
2025-05-04,11.9,10.1,14.9,1.5,,315.0,9.7,22.2,1008.4,,Prague
2025-05-05,9.1,3.9,12.6,0.0,,40.0,8.9,22.2,1013.9,,Prague
2025-05-06,9.0,5.2,14.0,0.0,,3.0,6.7,20.4,1016.8,,Prague
2025-05-07,9.7,1.9,14.5,0.0,,0.0,6.4,18.5,1017.7,,Prague
2025-05-08,9.7,5.7,14.2,0.0,,55.0,9.3,25.9,1017.4,,Prague
2025-05-09,9.0,1.7,15.5,0.0,,67.0,6.3,22.2,1020.8,,Prague
2025-05-10,11.9,1.0,19.9,0.0,,279.0,6.1,16.7,1020.9,,Prague
2025-05-11,12.4,5.2,18.1,0.0,,37.0,6.2,18.5,1017.8,,Prague
2025-05-12,11.8,5.5,16.3,0.0,,67.0,9.0,22.2,1016.3,,Prague
2025-05-13,12.2,3.6,19.0,0.0,,58.0,5.9,18.5,1018.8,,Prague
2025-05-14,14.6,3.5,23.1,0.0,,261.0,7.0,22.2,1015.0,,Prague
2025-05-15,11.7,8.2,15.0,0.0,,317.0,13.8,37.0,1012.7,,Prague
2025-05-16,9.8,6.6,15.6,0.0,,305.0,9.5,35.2,1016.1,,Prague
2025-05-17,11.3,7.1,16.9,2.3,,293.0,11.1,35.2,1012.7,,Prague
2025-05-18,10.2,6.5,15.5,2.8,,291.0,9.2,24.1,1013.0,,Prague
2025-05-19,12.1,8.5,15.1,2.3,,296.0,9.3,25.9,1017.1,,Prague
2025-05-20,14.8,9.7,20.4,0.0,,14.0,4.2,11.1,1016.9,,Prague
2025-05-21,15.4,8.5,22.9,0.0,,246.0,5.1,16.7,1011.5,,Prague
2025-05-22,11.7,7.8,14.8,2.3,,296.0,5.8,20.4,1009.8,,Prague
2025-05-23,9.6,3.2,14.9,0.0,,268.0,6.3,20.4,1015.2,,Prague
2025-05-24,10.5,3.3,17.2,0.0,,277.0,5.9,18.5,1017.9,,Prague
2025-05-25,12.0,7.1,14.9,2.9,,207.0,7.9,20.4,1015.1,,Prague
2025-05-26,14.5,11.3,17.9,0.9,,273.0,7.9,18.5,1015.7,,Prague
2025-05-27,14.9,9.3,19.1,0.1,,262.0,6.9,20.4,1019.3,,Prague
2025-05-28,15.8,12.0,19.7,,,230.0,9.5,27.8,1017.2,,Prague
2025-05-29,14.2,11.4,16.3,,,260.0,11.4,31.5,1012.8,,Prague
2025-05-30,13.1,9.9,16.0,,,283.0,12.7,35.2,1018.1,,Prague
2023-06-01,21.7,13.7,27.0,0.0,,273.0,5.0,20.4,1016.4,,Budapest
2023-06-02,21.8,15.4,27.1,0.0,,290.0,7.3,25.9,1012.6,,Budapest
2023-06-03,18.7,14.1,23.2,0.0,,45.0,7.3,25.9,1017.9,,Budapest
2023-06-04,17.7,11.3,22.4,0.0,,315.0,4.3,16.7,1020.3,,Budapest
2023-06-05,20.7,15.3,25.1,0.4,,44.0,6.7,24.1,1019.0,,Budapest
2023-06-06,18.3,16.2,21.7,28.1,,43.0,6.6,20.4,1017.1,,Budapest
2023-06-07,18.8,15.9,23.7,8.6,,18.0,5.1,14.8,1016.4,,Budapest
2023-06-08,19.8,15.7,23.5,2.7,,23.0,5.5,14.8,1014.8,,Budapest
2023-06-09,19.2,16.7,22.0,14.4,,5.0,5.0,16.7,1012.8,,Budapest
2023-06-10,20.0,15.9,25.1,3.3,,24.0,6.5,20.4,1012.0,,Budapest
2023-06-11,20.9,17.6,23.7,7.2,,37.0,10.3,27.8,1013.3,,Budapest
2023-06-12,19.1,15.0,23.7,0.0,,40.0,12.5,29.6,1015.2,,Budapest
2023-06-13,18.0,12.0,22.7,0.0,,353.0,7.1,18.5,1014.1,,Budapest
2023-06-14,17.8,11.2,22.2,0.0,,295.0,6.5,18.5,1014.9,,Budapest
2023-06-15,19.6,12.7,25.7,0.0,,332.0,7.1,22.2,1015.4,,Budapest
2023-06-16,20.4,15.9,25.6,1.6,,340.0,7.0,20.4,1012.5,,Budapest
2023-06-17,20.3,15.6,24.6,0.0,,307.0,11.4,33.3,1012.7,,Budapest
2023-06-18,22.0,15.8,27.0,0.0,,298.0,10.4,27.8,1015.1,,Budapest
2023-06-19,23.5,15.5,31.1,0.0,,357.0,5.5,16.7,1015.6,,Budapest
2023-06-20,25.3,17.9,32.5,0.0,,233.0,5.5,18.5,1016.4,,Budapest
2023-06-21,26.3,19.8,32.7,4.1,,319.0,6.4,18.5,1016.9,,Budapest
2023-06-22,27.2,20.7,34.2,0.0,,261.0,5.2,18.5,1017.8,,Budapest
2023-06-23,26.9,22.4,32.5,12.8,,330.0,12.4,33.3,1014.6,,Budapest
2023-06-24,21.3,18.2,25.1,0.0,,309.0,20.6,40.8,1017.9,,Budapest
2023-06-25,22.5,18.5,27.4,2.6,,333.0,8.6,24.1,1017.0,,Budapest
2023-06-26,23.2,17.1,28.5,0.0,,336.0,6.8,18.5,1014.8,,Budapest
2023-06-27,20.7,17.7,23.7,0.0,,290.0,11.3,38.9,1014.3,,Budapest
2023-06-28,19.2,16.5,22.7,0.0,,293.0,14.8,33.3,1015.7,,Budapest
2023-06-29,21.4,15.9,27.7,0.1,,303.0,11.6,31.5,1015.7,,Budapest
2023-06-30,22.4,14.8,28.9,0.0,,210.0,7.4,25.9,1012.2,,Budapest
2023-07-01,23.5,18.2,28.2,0.1,,306.0,9.5,24.1,1007.4,,Budapest
2023-07-02,24.1,19.9,28.2,1.8,,298.0,16.0,38.9,1008.0,,Budapest
2023-07-03,24.1,18.1,28.6,0.0,,288.0,11.8,31.5,1013.5,,Budapest
2023-07-04,21.7,18.0,26.1,2.7,,285.0,4.9,18.5,1015.8,,Budapest
2023-07-05,24.2,16.9,30.7,0.0,,291.0,5.4,18.5,1014.7,,Budapest
2023-07-06,23.2,19.0,27.6,0.0,,325.0,10.4,27.8,1015.6,,Budapest
2023-07-07,23.8,18.4,27.7,0.0,,32.0,6.7,20.4,1019.8,,Budapest
2023-07-08,23.6,16.7,29.5,0.0,,328.0,4.2,14.8,1021.5,,Budapest
2023-07-09,25.7,17.5,32.2,0.0,,291.0,6.9,27.8,1020.8,,Budapest
2023-07-10,28.0,20.5,33.3,0.0,,295.0,11.5,27.8,1018.5,,Budapest
2023-07-11,26.7,22.4,31.4,0.0,,306.0,13.3,33.3,1016.4,,Budapest
2023-07-12,26.9,20.4,32.5,0.0,,320.0,7.8,22.2,1013.5,,Budapest
2023-07-13,24.1,19.2,28.2,0.0,,294.0,12.7,38.9,1014.1,,Budapest
2023-07-14,25.0,19.3,29.6,0.0,,275.0,7.4,29.6,1017.6,,Budapest
2023-07-15,26.3,18.5,32.5,0.0,,198.0,6.0,25.9,1016.7,,Budapest
2023-07-16,27.9,20.1,34.4,0.0,,248.0,6.4,22.2,1014.9,,Budapest
2023-07-17,29.0,22.3,35.0,4.5,,306.0,6.9,24.1,1015.6,,Budapest
2023-07-18,27.6,22.8,31.7,0.0,,298.0,12.2,29.6,1017.8,,Budapest
2023-07-19,26.9,22.4,31.7,0.2,,307.0,8.5,35.2,1011.3,,Budapest
2023-07-20,25.6,21.6,29.0,0.0,,305.0,13.9,40.8,1010.6,,Budapest
2023-07-21,22.1,18.3,27.5,4.9,,39.0,7.3,25.9,1012.3,,Budapest
2023-07-22,21.9,17.0,26.7,1.4,,293.0,11.0,33.3,1014.5,,Budapest
2023-07-23,24.6,17.5,29.7,0.0,,236.0,8.2,25.9,1016.3,,Budapest
2023-07-24,27.0,19.4,33.1,0.4,,199.0,12.7,35.2,1010.1,,Budapest
2023-07-25,23.2,19.2,27.5,3.4,,279.0,11.5,33.3,1004.0,,Budapest
2023-07-26,18.4,16.4,20.5,4.1,,305.0,18.5,46.3,1006.8,,Budapest
2023-07-27,18.7,13.7,23.2,0.0,,291.0,16.0,35.2,1014.2,,Budapest
